Rank,Entity,Frequency,Num_Articles
1169,Phường,130,81
1170,Vốn,130,121
1171,Trà,130,67
1172,Game,130,69
1173,Star,130,74
1174,Colombia,130,92
1175,Chicago,130,81
1176,Đồng Hới,130,60
1177,Gemini,130,43
1178,Bà Chúa Xứ,130,20
1179,Địa Trung Hải,129,82
1180,Cảnh,129,72
1181,Dĩ An,129,52
1182,Karen,129,24
1183,Ngọc Thạch,129,67
1184,Cháu,129,49
1185,Chợ Rẫy,128,58
1186,Hy Viên,128,13
1187,So,128,96
1188,Vắc,128,33
1189,Home,128,53
1190,Osaka,128,59
1191,Han,128,50
1192,Lexus,128,49
1193,Danh,127,49
1194,Thùy Dương,127,27
1195,Đông Nam Bộ,127,94
1196,H.,127,105
1197,Journal,127,97
1198,Power,127,50
1199,Văn Hậu,127,26
1200,Temu,127,19
1201,Mật,126,47
1202,Kênh,126,87
1203,Ai,126,89
1204,Khuê,126,50
1205,Napoli,126,42
1206,Say,125,31
1207,Hỏa,125,47
1208,New Delhi,125,66
1209,Ngàn,125,31
1210,Vượt,125,47
1211,Cam Ranh,125,57
1212,Atletico,125,61
1213,Lê Thanh Vân,125,24
1214,Màn,124,107
1215,Lã,124,43
1216,Cây,124,82
1217,Nên,124,84
1218,Lê Lợi,124,76
1219,Tây Sơn,124,60
1220,Võ Hạ Trâm,124,28
1221,Yang,124,39
1222,Minh Khai,124,85
1223,Mức,124,97
1224,Đà,124,73
1225,Phù Đổng,124,55
1226,Hoài,123,57
1227,Manchester,123,57
1228,Phố,123,70
1229,Điện Bàn,123,53
1230,Python,123,33
1231,Nhơn Trạch,123,39
1232,Bách khoa,123,75
1233,Jisoo,122,16
1234,Miu,122,36
1235,De,122,48
1236,James,122,41
1237,Bắc Sơn,122,58
1238,Romania,122,47
1239,Harry Kane,122,52
1240,Mac,122,47
1241,Gigamall,122,42
1242,Hoàng Long,121,59
1243,Bốn,121,110
1244,Bảo Ngọc,121,71
1245,Bắc Mỹ,121,108
1246,Audi,121,56
1247,Phở,121,47
1248,Kỳ Duyên,121,19
1249,Nam Mỹ,121,100
1250,Niê,121,31
1251,Tống Tổ Nhi,121,16
1252,Opal,121,17
1253,Cristiano Ronaldo,121,66
1254,Công Minh,121,28
1255,Network,121,33
1256,Bremen,121,25
1257,Bình Quới,121,21
1258,Minh Hà,120,41
1259,Niềm,120,96
1260,Thiện,120,71
1261,Academy,120,30
1262,Daily Mail,120,92
1263,Núi,120,67
1264,Lee,120,54
1265,Hàm,120,29
1266,Jung,120,44
1267,Trà Ôn,120,38
1268,J,120,45
1269,In,120,48
1270,Sắp,120,115
1271,Chăm,119,62
1272,Thức,119,62
1273,Inverter,119,29
1274,Model,119,60
1275,Trúc,119,37
1276,Đền,119,62
1277,Mắt,119,61
1278,Bulgaria,119,56
1279,Khung,119,92
1280,Phạm Ngũ Lão,119,47
1281,Vũ Linh,119,66
1282,Sư phạm,119,64
1283,House,118,65
1284,Royce,118,33
1285,Mia,118,18
1286,Mộng,118,15
1287,Trinh,118,36
1288,C1,118,65
1289,Suối Tiên,118,54
1290,Hanayuki,118,34
1291,Uruguay,118,35
1292,Lầu,118,61
1293,Tập Cận Bình,118,71
1294,Cadn,118,118
1295,Mưa,117,92
1296,Bệnh,117,100
1297,Bảo Tín,117,60
1298,Tứ Xuyên,117,54
1299,Hi,117,34
1300,Như,117,72
1301,Nội,117,90
1302,Minh Ngọc,117,57
1303,Nick,117,41
1304,Rạch Miễu,117,21
1305,Acid,116,34
1306,Quang Anh,116,32
1307,Tóc Tiên,116,24
1308,Đá,116,58
1309,Văn Lâm,116,59
1310,Thạch Thất,116,64
1311,Biển,116,73
1312,David Beckham,116,39
1313,Pep Guardiola,116,69
1314,Ranger,116,31
1315,Giàu,116,31
1316,Greenland,116,28
1317,Louis Vuitton,115,59
1318,Cổ,115,57
1319,Diễm,115,44
1320,Đoạn,115,105
1321,Grab,115,33
1322,Oppo,115,38
1323,Masan,115,21
1324,Ngô Quyền,115,63
1325,F1,115,48
1326,Arabica,115,41
1327,Saigontourist Group,115,25
1328,Mê Linh,114,68
1329,Chúc,114,109
1330,Đài,114,69
1331,Thịnh,114,46
1332,Văn Lang,114,52
1333,Gel,114,20
1334,Tân Uyên,114,49
1335,Assad,114,21
1336,Mujica,114,6
1337,Nguyễn Quốc,113,71
1338,Nam Kỳ,113,67
1339,Đồng Đăng,113,31
1340,Best,113,53
1341,Cấm,113,48
1342,Trung Kiên,113,50
1343,Tây nguyên,113,61
1344,Bắc Trung Bộ,112,69
1345,Thừa Thiên Huế,112,70
1346,Sửu,112,42
1347,Mâu,112,70
1348,Nâng,112,74
1349,Đặng Thu Thảo,112,14
1350,Hồ Tây,112,40
1351,Mác,112,62
1352,Hồng Đào,112,29
1353,Xe,112,92
1354,Flick,112,48
1355,Thị Oanh,112,42
1356,Thanh Trà,112,70
1357,Uzbekistan,112,67
1358,Cassie,112,9
1359,Ngọc Lan,111,54
1360,Spa,111,44
1361,Thanh Hằng,111,28
1362,Yến Xuân,111,16
1363,Hồng Ngọc,111,52
1364,Trần Quốc,111,66
1365,Đoàn Văn Hậu,111,41
1366,Cambridge,111,70
1367,Trung Hoa,111,68
1368,Đức Trọng,111,44
1369,Thùy Tiên,111,27
1370,Điện,111,81
1371,Tống Đông Khuê,111,11
1372,Nguyễn Trọng Nghĩa,111,60
1373,Starship,111,10
1374,Trúc Nhân,110,27
1375,Hương Giang,110,48
1376,Bông,110,71
1377,Nguyễn Hòa Bình,110,54
1378,Metro,110,71
1379,Tấm,110,53
1380,Tuyến,110,76
1381,Tôn,110,43
1382,Triệu Lệ Dĩnh,110,16
1383,Vượng,110,43
1384,Văn Công,110,59
1385,Mười,110,37
1386,Móng,110,51
1387,Savills,110,45
1388,Thường,109,96
1389,Long Xuyên,109,40
1390,Tuyết,109,57
1391,Thoa,109,55
1392,Madam,109,21
1393,Pang,109,21
1394,Bàn,109,95
1395,N,109,96
1396,Thưởng,109,47
1397,Becamex,109,32
1398,Du Mục,109,24
1399,Phú Trọng,109,55
1400,Hổ,108,22
1401,Thầy,108,71
1402,Kate,108,40
1403,Đinh Ngọc Diệp,108,27
1404,Kim Sae,108,8
1405,Mart,108,21
1406,Croatia,108,66
1407,Fansipan,108,32
1408,Nhưỡng,108,14
1409,Find,108,25
1410,Meghan,108,18
1411,Tây Nam Bộ,107,84
1412,Black,107,37
1413,Sơn Lâm,107,23
1414,Cấp,107,74
1415,Phương Thanh,107,31
1416,Hotel,107,45
1417,Nguyễn Xuân Son,107,46
1418,Chín,107,37
1419,Volodymyr,107,87
1420,Manchester United,107,51
1421,Al Nassr,107,30
1422,Pin,107,65
1423,Nam Đàn,107,64
1424,Phan Văn Giang,107,42
1425,Bùi Quang Huy,107,37
1426,Chủ Nhật,106,63
1427,Nụ,106,80
1428,Tuần,106,82
1429,Mặt,106,23
1430,Tỏi,106,64
1431,Lực,106,73
1432,Hoa Lư,106,57
1433,Flash,106,19
1434,Thành Đoàn,106,52
1435,Kaspersky,106,28
1436,Kevin,106,61
1437,Lebanon,106,38
1438,Muller,106,24
1439,Powell,106,34
1440,Lợi,105,56
1441,Quảng Tây,105,47
1442,Công Sơn,105,40
1443,Yoga,105,38
1444,Gan,105,48
1445,Uông,105,22
1446,Hoàng Thành,105,17
1447,Ngoại,105,63
1448,Email,105,95
1449,Phụng,105,39
1450,Hoàng Yến,105,41
1451,Mường,105,33
1452,Séc,105,52
1453,Nhất Nhất,105,10
1454,Tháng Tám,105,70
1455,Chile,105,49
1456,Tam Quang,105,61
1457,Henderson,105,19
1458,Anh Dũng,104,67
1459,Thái Sơn,104,82
1460,Th,104,61
1461,Rosé,104,22
1462,Hiến,104,23
1463,Thông,104,37
1464,R,104,63
1465,Nguyễn Chí Thanh,104,85
1466,Hòa Lạc,104,43
1467,Hòa Liên,104,32
1468,Khánh Hoà,104,50
1469,Obama,104,35
1470,Phạm Xuân Ẩn,104,16
1471,Ninh,103,56
1472,Gold,103,47
1473,Noo,103,10
1474,Đỗ Mỹ Linh,103,16
1475,Rio,103,36
1476,Richard,103,33
1477,Loạt,103,92
1478,Đăng,103,43
1479,Bách Khoa,103,70
1480,Bang,103,46
1481,Men,103,84
1482,Huấn,103,34
1483,Nagelsmann,103,14
1484,Đông Hà,103,51
1485,Accent,103,29
1486,Switch,103,11
1487,Mẹ,102,56
1488,Hồi,102,95
1489,Quảng Đông,102,68
1490,Ngã,102,54
1491,Trailer,102,67
1492,Hòa Phát,102,40
1493,Cao Lãnh,102,48
1494,Tiểu Vy,102,26
1495,Khương,102,46
1496,Quốc Tiệp,102,102
1497,Kyoto,102,43
1498,Riyadh,102,42
1499,Quỳnh Nga,101,18
1500,B2,101,70
1501,Serum,101,31
1502,Panasonic,101,29
1503,Sex,101,26
1504,Phong Thổ,101,42
1505,Bùi Tiến Dũng,101,41
1506,Kay,101,42
1507,Mai Đức,101,27
1508,Shutterstock,101,70
1509,Tucson,101,27
1510,Go,101,49
1511,Legend,101,39
1512,Mate,101,12
1513,Uy,100,63
1514,Scott,100,86
1515,Tháng,100,84
1516,Mỹ Hạnh,100,57
1517,Hen,100,21
1518,Thần,100,42
1519,Tài nguyên,100,72
1520,Vĩnh Tuy,100,44
1521,Việt Oil,100,14
1522,Feng,100,17
1523,Sau,99,87
1524,Care,99,35
1525,Thu Trang,99,37
1526,Thuỳ,99,40
1527,Gà,99,39
1528,Hoan,99,33
1529,Phan Đình Phùng,99,67
1530,Lucas,99,33
1531,Đưa,99,77
1532,Galaxy Z,99,30
1533,Marco Rubio,99,83
1534,Nhà Bè,99,66
1535,Volvo,99,33
1536,Carlsen,99,16
1537,Brent,99,80
1538,English,99,42
1539,Lê Túc Tông,99,12
1540,Đồng Phúc,99,36
1541,Thật,98,90
1542,Việt Hùng,98,43
1543,Váy,98,42
1544,Oxford,98,60
1545,Kính,98,55
1546,Nguyễn Bỉnh,98,56
1547,Ngài,98,56
1548,Quang Linh,98,25
1549,Bayern Munich,98,63
1550,Rubio,98,56
1551,Neymar,98,26
1552,M4,98,21
1553,Quyết Chiến,98,18
1554,Giày,97,34
1555,Sai,97,58
1556,Super,97,61
1557,Đầu,97,63
1558,Thường Tín,97,60
1559,Tổ quốc,97,81
1560,Lenovo,97,14
1561,Tày,96,57
1562,Da,96,64
1563,Vietnamnet,96,92
1564,Còn,96,95
1565,Đậu,96,53
1566,Mini,96,39
1567,Abu Dhabi,96,52
1568,The Guardian,96,78
1569,Ireland,96,58
1570,Châu Đốc,96,49
1571,Wall,96,69
1572,Đồng Văn,96,38
1573,An Khê,96,28
1574,Nguyễn Xuân Thắng,96,34
1575,Ái,95,52
1576,Liệu,95,85
1577,Phát,95,43
1578,Giáp Thìn,95,62
1579,On,95,42
1580,Lênin,95,58
1581,Lưu Diệc,95,20
1582,Việt Bắc,95,61
1583,Luis,95,61
1584,Nghi Tàm,95,35
1585,Guide,95,27
1586,Jason,95,16
1587,Chi Lăng,95,49
1588,Ngô Phương Ly,95,45
1589,Miền,94,60
1590,Mặt Trăng,94,30
1591,Duyên,94,44
1592,Càng,94,86
1593,Nàng,94,68
1594,Văn Khoa,94,23
1595,Gấu,94,39
1596,Đề,94,64
1597,Em,94,64
1598,Nicola,94,13
1599,Nam Trung Bộ,94,69
1600,Sử,94,48
1601,Alexander,94,66
1602,Khom,94,13
1603,Thơm,94,20
1604,Páo,94,30
1605,Đại Tây Dương,94,65
1606,Bắc Bling,94,27
1607,Thanh Oai,94,51
1608,Booking,94,30
1609,Toyota Vios,94,30
1610,Harris,94,24
1611,Trà Lĩnh,94,19
1612,Phượng Vũ,94,6
1613,Nhật Tân,93,53
1614,Phước Thịnh,93,13
1615,Nước,93,58
1616,Thành Đạt,93,58
1617,A1,93,52
1618,Phí,93,56
1619,Tòa,93,69
1620,Thanh Tùng,93,58
1621,Jun,93,39
1622,Harper,93,20
1623,Melbourne,93,62
1624,Jeju,93,32
1625,Chu Văn An,93,45
1626,Food,93,54
1627,Khoản,93,77
1628,Yến Dương,93,46
1629,Central,93,46
1630,Nam Phương,93,23
1631,Donetsk,93,62
1632,Raphinha,93,44
1633,Mỹ Khê,93,28
1634,Núi Thành,93,46
1635,Triton,93,19
1636,Văn Bình,93,61
1637,Filip,93,23
1638,Lưu Hiểu,93,10
1639,Núi Sam,93,16
1640,Như Loan,93,79
1641,Tốt,92,64
1642,A2,92,45
1643,Chị,92,83
1644,Kim Ngưu,92,25
1645,Thánh,92,49
1646,Show,92,51
1647,Khởi Nghĩa,92,50
1648,Hồng Lĩnh,92,41
1649,School,92,33
1650,Guardiola,92,33
1651,Oman,92,39
1652,Tượng,92,47
1653,Auto,92,63
1654,Phan Thiet,92,10
1655,Nguyễn Phùng Phong,92,24
1656,Thị Sáu,91,66
1657,Vinh Quang,91,32
1658,Cơn,91,78
1659,Trận,91,85
1660,Thế,91,58
1661,Lý Nhã Kỳ,91,30
1662,Quan,91,33
1663,Chàng,91,62
1664,Type,91,45
1665,Chông Gai,91,17
1666,Chơn Thành,91,29
1667,Vẽ,91,29
1668,Hoàng Sơn,91,45
1669,Lotte,91,47
1670,Công Phượng,91,33
1671,Dầu Giây,91,48
1672,Taylor Swift,91,23
1673,Walmart,91,32
1674,Petrolimex,91,23
1675,La Ratio,91,15
1676,An Bình,90,48
1677,Pinterest,90,53
1678,Đèo,90,29
1679,Women,90,40
1680,Uyển Ân,90,16
1681,Đặng Văn Lâm,90,32
1682,Tiêm,90,64
1683,Thanh Thuỷ,90,25
1684,Nhung Kate,90,11
1685,Elite,90,55
1686,Nguyễn Văn Linh,90,64
1687,Mở,90,76
1688,Ấn Độ Dương,90,56
1689,Pennsylvania,90,56
1690,Team,90,50
1691,Trường Chinh,90,52
1692,Đ,90,64
1693,Gói,90,73
1694,Hiệu,90,35
1695,Ngoại Hạng,90,33
1696,Võ Nguyên,90,42
1697,Tự Trọng,90,56
1698,Cruise,90,31
1699,Modi,90,30
1700,Nhật Bắc,90,41
1701,Mission,90,28
1702,Impossible,90,28
1703,Netanyahu,90,40
1704,Hiền Lương,90,30
1705,Palisade,90,25
1706,Toyota Corolla,90,26
1707,Muối,89,72
1708,Ớt,89,60
1709,Dầu,89,62
1710,Hồ Gươm,89,55
1711,Quang Huy,89,39
1712,Hoàng Hà,89,62
1713,Alzheimer,89,49
1714,Laura,89,16
1715,Ocean,89,32
1716,Hoàng Diệu,89,36
1717,Ẩn,89,37
1718,Mohammed,89,40
1719,Warren,89,24
1720,Bộ Luật,89,58
1721,Business Insider,89,58
1722,Thừa Thiên,89,61
1723,Lộc Ninh,89,27
1724,Vũng Áng,89,25
1725,Let,89,22
1726,Mông Cổ,89,36
1727,Zakhar,89,8
1728,Quyền Linh,88,32
1729,Đông Bắc Bộ,88,67
1730,People,88,57
1731,Chúa,88,57
1732,Vĩnh Hy,88,22
1733,Hồng Bàng,88,56
1734,Mekong,88,42
1735,Hiểu,88,36
1736,Thần Tài,88,24
1737,Dung Quất,88,31
1738,Sina,88,52
1739,Nguyễn Đăng Khải,88,17
1740,Tam Đảo,88,32
1741,Alibaba,88,34
1742,Simon,88,24
1743,Đồng Khởi,88,48
1744,Hy Vọng,88,23
1745,Geely,88,16
1746,Sprint,88,16
1747,Vertu,88,4
1748,Ngọc Hân,87,28
1749,Tiktok,87,71
1750,Tim,87,34
1751,Diệu,87,21
1752,Thổ,87,45
1753,Ba Son,87,36
1754,Toản,87,51
1755,Phan Đinh Tùng,87,13
1756,Linda,87,15
1757,Time,87,63
1758,Thuyết,87,16
1759,Tranh,87,56
1760,Lạc Long Quân,87,49
1761,Sen,87,43
1762,Dế Mèn,87,13
1763,Wolves,87,26
1764,Hendrio,87,22
1765,Phù Cát,87,30
1766,Digital,87,60
1767,Mỹ Latin,87,30
1768,Kera,87,23
1769,Son,87,34
1770,Manulife,87,19
1771,Qualcomm,87,39
1772,Lần,86,76
1773,Ngọc Anh,86,34
1774,Dũ,86,42
1775,University,86,44
1776,Mô,86,28
1777,Bảo Quốc,86,27
1778,Rằm,86,23
1779,Chuẩn,86,43
1780,Michael,86,30
1781,Paul,86,42
1782,Choi,86,28
1783,Tuyền,86,28
1784,Starmer,86,44
1785,Roma,86,47
1786,Bangladesh,86,40
1787,Vision,86,36
1788,Buôn Đôn,86,26
1789,Như Vân,86,12
1790,Conic,86,17
1791,Nintendo,86,13
1792,Đức Bà,85,49
1793,Dẫu,85,79
1794,Lộ,85,44
1795,Elizabeth,85,35
1796,Sale,85,58
1797,Thứ,85,71
1798,Fan,85,49
1799,Ả Rập,85,64
1800,Thanh Thảo,85,33
1801,Hwang,85,12
1802,Ngành,85,75
1803,Phú Ninh,85,31
1804,Son Heung,85,19
1805,Hòa Xuân,85,41
1806,Travel,85,49
1807,Lê Đức Thọ,85,34
1808,Verstappen,85,6
1809,Annie,85,5
1810,Golf Championship,85,16
1811,An Nhiên,84,73
1812,Mỹ Linh,84,41
1813,Như Quỳnh,84,55
1814,Hoàng Hải,84,40
1815,Niacinamide,84,17
1816,Tôm,84,45
1817,Charlie,84,19
1818,Phạm Ngọc Tiến,84,34
1819,Sri Lanka,84,36
1820,Min,84,34
1821,Đất,84,47
1822,Hoà Minzy,84,18
1823,Quốc Oai,84,50
1824,Ái Quốc,84,58
1825,Peskov,84,51
1826,Đông Hải,84,38
1827,Man United,84,25
1828,Cửa,84,50
1829,Phạm Anh,84,58
1830,Sky,84,63
1831,Leipzig,84,44
1832,Future,84,42
1833,Vivo,84,30
1834,Copilot,84,35
1835,Stargazer,84,11
1836,Vespa,84,8
1837,Mai Văn,84,41
1838,Sudan,84,28
1839,Kể,83,79
1840,Cam,83,58
1841,Kinh,83,73
1842,Duy Tân,83,60
1843,Thị,83,52
1844,Face,83,29
1845,You,83,56
1846,Lượng,83,54
1847,Quỳnh Hoa,83,28
1848,Tuổi,83,45
1849,Giêng,83,48
1850,Tối,83,82
1851,Healthline,83,62
1852,Nigeria,83,51
1853,Mái,83,32
1854,Michelle,83,17
1855,Nhâm,83,40
1856,Shinawatra,83,36
1857,Né,83,37
1858,Trần Tiến,83,17
1859,Guardian,83,64
1860,Algeria,83,23
1861,Blue,83,46
1862,Ðảng,83,32
1863,Văn Quyết,83,41
1864,Tuấn Hải,83,35
1865,Quantum,83,13
1866,Trạng,83,24
1867,Trị An,83,21
1868,Liên Khương,83,18
1869,Mèo Vạc,83,31
1870,HẢI,83,45
1871,Nủ,83,15
1872,Lim Feng,83,13
1873,Nguyễn Lâm,83,23
1874,Loài,82,53
1875,Tự Long,82,38
1876,Sống,82,43
1877,Học,82,50
1878,Cbiz,82,39
1879,Phổ Yên,82,24
1880,Pedro,82,48
1881,U,82,50
1882,Thạc,82,41
1883,Tom,82,50
1884,Kim Soo Hyun,82,12
1885,Tấn Tài,82,36
1886,Na Hang,82,33
1887,Vui,82,24
1888,Trung Nguyên,82,37
1889,Frankfurt,82,42
1890,Georgia,82,40
1891,Đông Hùng,82,25
1892,Đình Triệu,82,17
1893,Bank,82,58
1894,Start,82,24
1895,Lê Thanh,81,38
1896,Cà,81,25
1897,U50,81,48
1898,Sơn Đông,81,42
1899,Ả,81,25
1900,Nam Á,81,67
1901,Lê Khánh,81,17
1902,Bóng,81,41
1903,Văn Lực,81,33
1904,Hương Khê,81,34
1905,Hoàng Quân,81,25
1906,Nha,81,67
1907,Tuyển,81,45
1908,Gabriel,81,35
1909,Gia Nghĩa,81,32
1910,Emmanuel Macron,81,63
1911,Merz,81,20
1912,Kiệt,81,31
1913,Lamine Yamal,81,48
1914,Vinafood,81,6
1915,Thơ,81,43
1916,Mastercard,81,26
1917,Islamabad,81,36
1918,Sistine,81,30
1919,Shein,81,13
1920,Nho,80,31
1921,Ê,80,70
1922,Đại Dương,80,62
1923,Trộn,80,64
1924,San,80,51
1925,Red,80,44
1926,Yoon,80,20
1927,Shin,80,25
1928,Cosmo,80,23
1929,Berkshire,80,15
1930,Tiểu Minh,80,76
1931,App,80,55
1932,Kha,80,31
1933,Crimea,80,37
1934,Zealand,80,35
1935,Kim Đồng,80,46
1936,Inter Miami,80,26
1937,A00,80,44
1938,Kh,80,32
1939,Jaecoo,80,13
1940,Bahrain,80,37
1941,Buriram,80,21
1942,Krông,80,22
1943,Minh Phương,79,54
1944,Khánh Thi,79,9
1945,Vân Kiều,79,10
1946,Khi,79,78
1947,Khánh Huyền,79,48
1948,Chả,79,38
1949,Hùng Dũng,79,37
1950,Cá,79,55
1951,Minh Nhật,79,60
1952,Sư Tử,79,16
1953,minh hoạ,79,69
1954,Concert,79,33
1955,Tạo,79,58
1956,Bình Sơn,79,43
1957,Bluetooth,79,44
1958,Paetongtarn,79,34
1959,Tân Lập,79,52
1960,Toàn Năng,79,9
1961,Fold,79,27
1962,Sealion,79,13
1963,Đại Đồng,79,36
1964,Phiếu,79,40
1965,Airbnb,79,32
1966,Cả,79,39
1967,Công Sưởng,79,35
1968,Nobita,79,16
1969,Nguyễn Quang Hải,78,48
1970,Bali,78,43
1971,Đan,78,51
1972,Khải,78,40
1973,Từng,78,56
1974,Freepik,78,60
1975,Leicester,78,32
1976,Zhang,78,24
1977,Night,78,38
1978,Sì,78,35
1979,Cúc Phương,78,14
1980,Phân,78,60
1981,Sports,78,50
1982,Anh Đào,78,32
1983,Nguyễn Thị Anh,78,39
1984,Trần Đình,78,53
1985,Trung Dũng,78,46
1986,Thạch Trang,78,6
1987,Nguyễn Linh Ngọc,78,20
1988,Gia Bình,78,36
1989,Vĩnh Linh,78,28
1990,An Nhơn,78,34
1991,Quang Liêm,78,15
1992,Sorento,78,20
1993,Nguyễn Thanh Tùng,78,39
1994,Brenner,78,24
1995,U Minh,78,24
1996,Nanogen,78,10
1997,Tỉnh Đoàn,78,35
1998,Thuyên,78,2
1999,Mindmap,78,23
2000,Bạch,77,39
2001,Chiên,77,40
2002,Nguyễn Bá,77,34
2003,Hứa,77,24
2004,Rừng,77,46
2005,Bill Gates,77,34
2006,Tuệ,77,33
2007,Trung Ruồi,77,10
2008,Ở,77,75
2009,Gươm,77,31
2010,Đình Chiểu,77,60
2011,Rều,77,33
2012,Tiêu,77,36
2013,Yến Nhi,77,34
2014,America,77,49
2015,Science,77,66
2016,Emirates,77,35
2017,Nguyễn Tiến Linh,77,45
2018,Ruud,77,21
2019,Tiệp,77,15
2020,Brunei,77,25
2021,Phước Long,77,43
2022,Grammy,77,31
2023,Sharaa,77,18
2024,Trương Định,77,34
2025,Cao Sơn,77,15
2026,Tàng,77,14
2027,Quang Minh,76,34
2028,Thỏ,76,24
2029,Ali,76,17
2030,Thiền,76,39
2031,Giải Phóng,76,41
2032,Thanh Lam,76,18
2033,Bính,76,22
2034,Hướng Dương,76,33
2035,Santos,76,27
2036,Diamond,76,34
2037,The Sun,76,33
2038,Vũ Hán,76,36
2039,Y Dược,76,51
2040,Ngọc Thanh,76,76
2041,Lynk,76,16
2042,Bên,76,72
2043,Tân Binh,76,8
2044,Mbps,76,14
2045,Bách Hóa Xanh,76,18
2046,Đức Phớc,76,46
2047,Made,76,40
2048,Territory,76,20
2049,Thanh Nga,76,16
2050,Lada,76,11
2051,Nano,75,33
2052,Royal,75,35
2053,Qua,75,74
2054,Organic,75,15
2055,Thanh Nhàn,75,45
2056,Martin,75,36
2057,Santa,75,34
2058,Hải Ninh,75,39
2059,Mỏ,75,43
2060,Martinez,75,32
2061,Aston Villa,75,50
2062,Nhàn,75,28
2063,Zero,75,43
2064,Mỹ Thuận,75,38
2065,Tơ,75,28
2066,Prevost,75,19
2067,Bình Điền,75,22
2068,N5,75,12
2069,Đỗ Thị Hà,74,24
2070,Ốc,74,27
2071,Bách,74,28
2072,Ân,74,32
2073,Phương Nam,74,35
2074,Quốc Cường,74,25
2075,Anh Minh,74,45
2076,Hen Niê,74,23
2077,Logistics,74,44
2078,Maya,74,13
2079,Cống,74,39
2080,Danang,74,28
2081,Private,74,46
2082,Quốc Trí,74,9
2083,Giàng,74,32
2084,Bến Nghé,74,53
2085,Trình,74,41
2086,Rạng,74,72
2087,Arteta,74,30
2088,Bố Trạch,74,32
2089,Doji,74,57
2090,Nguyễn Sinh,74,47
2091,Nghi Sơn,74,28
2092,Rome Masters,74,34
2093,Đông Hồ,74,31
2094,Nguyễn Văn Vương,74,21
2095,Carney,74,17
2096,Đào Ngọc Dung,74,26
2097,Ư Hội,74,38
2098,Bao,73,40
2099,Nguyễn Đức,73,53
2100,Phương Linh,73,27
2101,Sữa,73,49
2102,Á Đông,73,66
2103,Đẹp,73,33
2104,Yêu,73,61
2105,Kiến,73,34
2106,Ben,73,37
2107,Khuất,73,45
2108,Trân,73,31
2109,Kim Ngân,73,55
2110,Kaity,73,28
2111,Phía,73,50
2112,American,73,62
2113,Box,73,53
2114,Hồng Quân,73,34
2115,Anna,73,35
2116,Quà,73,40
2117,Chinh,73,28
2118,Won,73,27
2119,David,73,37
2120,Kế,73,54
2121,Chu,73,50
2122,Đại Việt,73,47
2123,Tới,73,41
2124,Hà Linh,73,29
2125,Sony,73,40
2126,Brighton,73,23
2127,Express,73,51
2128,Dân,73,37
2129,Giáo dục,73,56
2130,Sri,73,27
2131,Mỹ Tho,73,40
2132,Carlos,73,45
2133,Slot,73,13
2134,Nhựt,73,14
2135,Vietravel,73,42
2136,J7,73,10
2137,Elo,73,21
2138,Việt Nam Quốc Tự,73,17
2139,Nam Sudan,73,22
2140,Vân Đồn,72,53
